,day,statename,PriceD,VolumeD,PriceR,VolumeR,state
14058,1/11/2011,Rhode Island,0,0,0,0,RI
14059,1/11/2011,South Carolina,0,0,0,0,SC
14060,1/11/2011,South Dakota,0,0,0,0,SD
14061,1/11/2011,Tennessee,0,0,0,0,TN
14062,1/11/2011,Texas,0,0,0,0,TX
14063,1/11/2011,Utah,0,0,0,0,UT
14064,1/11/2011,Vermont,0,0,0,0,VT
14065,1/11/2011,Virginia,45,0,0,0,VA
14066,1/11/2011,Washington,0,0,0,0,WA
14067,1/11/2011,West Virginia,0,0,0,0,WV
14068,1/11/2011,Wisconsin,0,0,0,0,WI
14069,1/11/2011,Wyoming,0,0,0,0,WY
14070,2/11/2011,Alabama,0,0,0,0,AL
14071,2/11/2011,Alaska,0,0,0,0,AK
14072,2/11/2011,Arizona,0,0,0,0,AZ
14073,2/11/2011,Arkansas,0,0,0,0,AR
14074,2/11/2011,California,0,0,0,0,CA
14075,2/11/2011,Colorado,0,0,0,0,CO
14076,2/11/2011,Connecticut,86,0,18,1,CT
14077,2/11/2011,Delaware,0,0,0,0,DE
14078,2/11/2011,Florida,50.2,0,0,0,FL
14079,2/11/2011,Georgia,0,0,0,0,GA
14080,2/11/2011,Hawaii,50,0,0,0,HI
14081,2/11/2011,Idaho,0,0,0,0,ID
14082,2/11/2011,Illinois,0,0,0,0,IL
14083,2/11/2011,Indiana,40,0,50.1,0,IN
14084,2/11/2011,Iowa,0,0,0,0,IA
14085,2/11/2011,Kansas,0,0,0,0,KS
14086,2/11/2011,Kentucky,0,0,0,0,KY
14087,2/11/2011,Louisiana,0,0,0,0,LA
14088,2/11/2011,Maine,0,0,0,0,ME
14089,2/11/2011,Maryland,0,0,0,0,MD
14090,2/11/2011,Massachusetts,0,0,0,0,MA
14091,2/11/2011,Michigan,60,0,0,0,MI
14092,2/11/2011,Minnesota,0,0,0,0,MN
14093,2/11/2011,Mississippi,0,0,0,0,MS
14094,2/11/2011,Missouri,0,0,0,0,MO
14095,2/11/2011,Montana,0,0,0,0,MT
14096,2/11/2011,Nebraska,0,0,0,0,NE
14097,2/11/2011,Nevada,0,0,48,0,NV
14098,2/11/2011,New Hampshire,0,0,0,0,NH
14099,2/11/2011,New Jersey,0,0,0,0,NJ
14100,2/11/2011,New Mexico,0,0,0,0,NM
14101,2/11/2011,New York,67,0,0,0,NY
14102,2/11/2011,North Carolina,25,0,0,0,NC
14103,2/11/2011,North Dakota,0,0,0,0,ND
14104,2/11/2011,Ohio,45,0,0,0,OH
14105,2/11/2011,Oklahoma,0,0,0,0,OK
14106,2/11/2011,Oregon,0,0,0,0,OR
14107,2/11/2011,Pennsylvania,61,0,0,0,PA
14108,2/11/2011,Rhode Island,0,0,0,0,RI
14109,2/11/2011,South Carolina,0,0,0,0,SC
14110,2/11/2011,South Dakota,0,0,0,0,SD
14111,2/11/2011,Tennessee,0,0,0,0,TN
14112,2/11/2011,Texas,0,0,0,0,TX
14113,2/11/2011,Utah,0,0,0,0,UT
14114,2/11/2011,Vermont,0,0,0,0,VT
14115,2/11/2011,Virginia,45,0,0,0,VA
14116,2/11/2011,Washington,0,0,0,0,WA
14117,2/11/2011,West Virginia,0,0,0,0,WV
14118,2/11/2011,Wisconsin,0,0,0,0,WI
14119,2/11/2011,Wyoming,0,0,0,0,WY
14120,3/11/2011,Alabama,0,0,0,0,AL
14121,3/11/2011,Alaska,0,0,0,0,AK
14122,3/11/2011,Arizona,0,0,0,0,AZ
14123,3/11/2011,Arkansas,0,0,0,0,AR
14124,3/11/2011,California,0,0,0,0,CA
14125,3/11/2011,Colorado,0,0,0,0,CO
14126,3/11/2011,Connecticut,86,0,18,0,CT
14127,3/11/2011,Delaware,0,0,0,0,DE
14128,3/11/2011,Florida,50.2,0,0,0,FL
14129,3/11/2011,Georgia,0,0,0,0,GA
14130,3/11/2011,Hawaii,50,0,0,0,HI
14131,3/11/2011,Idaho,0,0,0,0,ID
14132,3/11/2011,Illinois,0,0,0,0,IL
14133,3/11/2011,Indiana,40,0,50.1,0,IN
14134,3/11/2011,Iowa,0,0,0,0,IA
14135,3/11/2011,Kansas,0,0,0,0,KS
14136,3/11/2011,Kentucky,0,0,0,0,KY
14137,3/11/2011,Louisiana,0,0,0,0,LA
14138,3/11/2011,Maine,0,0,0,0,ME
14139,3/11/2011,Maryland,0,0,0,0,MD
14140,3/11/2011,Massachusetts,0,0,0,0,MA
14141,3/11/2011,Michigan,60,0,0,0,MI
14142,3/11/2011,Minnesota,0,0,0,0,MN
14143,3/11/2011,Mississippi,0,0,0,0,MS
14144,3/11/2011,Missouri,0,0,0,0,MO
14145,3/11/2011,Montana,0,0,0,0,MT
14146,3/11/2011,Nebraska,0,0,0,0,NE
14147,3/11/2011,Nevada,0,0,48,0,NV
14148,3/11/2011,New Hampshire,0,0,0,0,NH
14149,3/11/2011,New Jersey,0,0,0,0,NJ
14150,3/11/2011,New Mexico,0,0,0,0,NM
14151,3/11/2011,New York,67,0,0,0,NY
14152,3/11/2011,North Carolina,25,0,0,0,NC
14153,3/11/2011,North Dakota,0,0,0,0,ND
14154,3/11/2011,Ohio,45,0,0,0,OH
14155,3/11/2011,Oklahoma,0,0,0,0,OK
14156,3/11/2011,Oregon,0,0,0,0,OR
14157,3/11/2011,Pennsylvania,61,0,0,0,PA
14158,3/11/2011,Rhode Island,0,0,0,0,RI
14159,3/11/2011,South Carolina,0,0,0,0,SC
14160,3/11/2011,South Dakota,0,0,0,0,SD
14161,3/11/2011,Tennessee,0,0,0,0,TN
14162,3/11/2011,Texas,0,0,0,0,TX
14163,3/11/2011,Utah,0,0,0,0,UT
14164,3/11/2011,Vermont,0,0,0,0,VT
14165,3/11/2011,Virginia,45,0,0,0,VA
14166,3/11/2011,Washington,0,0,0,0,WA
14167,3/11/2011,West Virginia,0,0,0,0,WV
14168,3/11/2011,Wisconsin,0,0,0,0,WI
14169,3/11/2011,Wyoming,0,0,0,0,WY
14170,4/11/2011,Alabama,0,0,0,0,AL
14171,4/11/2011,Alaska,0,0,0,0,AK
14172,4/11/2011,Arizona,0,0,0,0,AZ
14173,4/11/2011,Arkansas,0,0,0,0,AR
14174,4/11/2011,California,0,0,0,0,CA
14175,4/11/2011,Colorado,0,0,0,0,CO
14176,4/11/2011,Connecticut,86,0,18,0,CT
14177,4/11/2011,Delaware,0,0,0,0,DE
14178,4/11/2011,Florida,50.2,0,0,0,FL
14179,4/11/2011,Georgia,0,0,0,0,GA
14180,4/11/2011,Hawaii,50,0,0,0,HI
14181,4/11/2011,Idaho,0,0,0,0,ID
14182,4/11/2011,Illinois,0,0,0,0,IL
14183,4/11/2011,Indiana,40,0,50.1,0,IN
14184,4/11/2011,Iowa,0,0,0,0,IA
14185,4/11/2011,Kansas,0,0,0,0,KS
14186,4/11/2011,Kentucky,0,0,0,0,KY
14187,4/11/2011,Louisiana,0,0,0,0,LA
14188,4/11/2011,Maine,0,0,0,0,ME
14189,4/11/2011,Maryland,0,0,0,0,MD
14190,4/11/2011,Massachusetts,0,0,0,0,MA
14191,4/11/2011,Michigan,60,0,0,0,MI
14192,4/11/2011,Minnesota,0,0,0,0,MN
14193,4/11/2011,Mississippi,0,0,0,0,MS
14194,4/11/2011,Missouri,0,0,0,0,MO
14195,4/11/2011,Montana,0,0,0,0,MT
14196,4/11/2011,Nebraska,0,0,0,0,NE
14197,4/11/2011,Nevada,0,0,48,0,NV
14198,4/11/2011,New Hampshire,0,0,49,1,NH
14199,4/11/2011,New Jersey,0,0,0,0,NJ
14200,4/11/2011,New Mexico,0,0,0,0,NM
14201,4/11/2011,New York,67,0,0,0,NY
14202,4/11/2011,North Carolina,25,0,0,0,NC
14203,4/11/2011,North Dakota,0,0,0,0,ND
14204,4/11/2011,Ohio,45,0,0,0,OH
14205,4/11/2011,Oklahoma,0,0,0,0,OK
14206,4/11/2011,Oregon,0,0,0,0,OR
14207,4/11/2011,Pennsylvania,61,0,0,0,PA
14208,4/11/2011,Rhode Island,0,0,0,0,RI
14209,4/11/2011,South Carolina,0,0,0,0,SC
14210,4/11/2011,South Dakota,0,0,0,0,SD
14211,4/11/2011,Tennessee,0,0,0,0,TN
14212,4/11/2011,Texas,0,0,0,0,TX
14213,4/11/2011,Utah,0,0,0,0,UT
14214,4/11/2011,Vermont,0,0,0,0,VT
14215,4/11/2011,Virginia,45,0,0,0,VA
14216,4/11/2011,Washington,0,0,0,0,WA
14217,4/11/2011,West Virginia,0,0,0,0,WV
14218,4/11/2011,Wisconsin,0,0,0,0,WI
14219,4/11/2011,Wyoming,0,0,0,0,WY
14220,5/11/2011,Alabama,0,0,0,0,AL
14221,5/11/2011,Alaska,0,0,0,0,AK
14222,5/11/2011,Arizona,0,0,0,0,AZ
14223,5/11/2011,Arkansas,0,0,0,0,AR
14224,5/11/2011,California,0,0,0,0,CA
14225,5/11/2011,Colorado,0,0,0,0,CO
14226,5/11/2011,Connecticut,86,0,18,0,CT
14227,5/11/2011,Delaware,0,0,0,0,DE
14228,5/11/2011,Florida,50.2,0,0,0,FL
14229,5/11/2011,Georgia,0,0,0,0,GA
14230,5/11/2011,Hawaii,50,0,0,0,HI
14231,5/11/2011,Idaho,0,0,0,0,ID
14232,5/11/2011,Illinois,0,0,0,0,IL
14233,5/11/2011,Indiana,40,0,50.1,0,IN
14234,5/11/2011,Iowa,0,0,0,0,IA
14235,5/11/2011,Kansas,0,0,0,0,KS
14236,5/11/2011,Kentucky,0,0,0,0,KY
14237,5/11/2011,Louisiana,0,0,0,0,LA
14238,5/11/2011,Maine,0,0,0,0,ME
14239,5/11/2011,Maryland,0,0,0,0,MD
14240,5/11/2011,Massachusetts,0,0,0,0,MA
14241,5/11/2011,Michigan,60,0,0,0,MI
14242,5/11/2011,Minnesota,0,0,0,0,MN
14243,5/11/2011,Mississippi,0,0,0,0,MS
14244,5/11/2011,Missouri,0,0,0,0,MO
14245,5/11/2011,Montana,0,0,0,0,MT
14246,5/11/2011,Nebraska,0,0,0,0,NE
14247,5/11/2011,Nevada,0,0,48,0,NV
14248,5/11/2011,New Hampshire,0,0,49,0,NH
14249,5/11/2011,New Jersey,0,0,0,0,NJ
14250,5/11/2011,New Mexico,0,0,0,0,NM
14251,5/11/2011,New York,67,0,0,0,NY
14252,5/11/2011,North Carolina,25,0,0,0,NC
14253,5/11/2011,North Dakota,0,0,0,0,ND
14254,5/11/2011,Ohio,45,0,0,0,OH
14255,5/11/2011,Oklahoma,0,0,0,0,OK
14256,5/11/2011,Oregon,0,0,0,0,OR
14257,5/11/2011,Pennsylvania,61,0,0,0,PA
14258,5/11/2011,Rhode Island,0,0,0,0,RI
14259,5/11/2011,South Carolina,0,0,0,0,SC
14260,5/11/2011,South Dakota,0,0,0,0,SD
14261,5/11/2011,Tennessee,0,0,0,0,TN
14262,5/11/2011,Texas,0,0,0,0,TX
14263,5/11/2011,Utah,0,0,0,0,UT
14264,5/11/2011,Vermont,0,0,0,0,VT
14265,5/11/2011,Virginia,45,0,0,0,VA
14266,5/11/2011,Washington,0,0,0,0,WA
14267,5/11/2011,West Virginia,0,0,0,0,WV
14268,5/11/2011,Wisconsin,0,0,0,0,WI
14269,5/11/2011,Wyoming,0,0,0,0,WY
14270,6/11/2011,Alabama,0,0,0,0,AL
14271,6/11/2011,Alaska,0,0,0,0,AK
14272,6/11/2011,Arizona,0,0,0,0,AZ
14273,6/11/2011,Arkansas,0,0,0,0,AR
14274,6/11/2011,California,0,0,0,0,CA
14275,6/11/2011,Colorado,0,0,0,0,CO
14276,6/11/2011,Connecticut,86,0,18,0,CT
14277,6/11/2011,Delaware,0,0,0,0,DE
14278,6/11/2011,Florida,50.2,0,0,0,FL
14279,6/11/2011,Georgia,0,0,0,0,GA
14280,6/11/2011,Hawaii,50,0,0,0,HI
14281,6/11/2011,Idaho,0,0,0,0,ID
14282,6/11/2011,Illinois,0,0,0,0,IL
14283,6/11/2011,Indiana,40,0,50.1,0,IN
14284,6/11/2011,Iowa,0,0,0,0,IA
14285,6/11/2011,Kansas,0,0,0,0,KS
14286,6/11/2011,Kentucky,0,0,0,0,KY
14287,6/11/2011,Louisiana,0,0,0,0,LA
14288,6/11/2011,Maine,0,0,0,0,ME
14289,6/11/2011,Maryland,0,0,0,0,MD
14290,6/11/2011,Massachusetts,0,0,0,0,MA
14291,6/11/2011,Michigan,60,0,0,0,MI
14292,6/11/2011,Minnesota,0,0,0,0,MN
14293,6/11/2011,Mississippi,0,0,0,0,MS
14294,6/11/2011,Missouri,0,0,0,0,MO
14295,6/11/2011,Montana,0,0,0,0,MT
14296,6/11/2011,Nebraska,0,0,0,0,NE
14297,6/11/2011,Nevada,0,0,48,0,NV
14298,6/11/2011,New Hampshire,0,0,49,0,NH
14299,6/11/2011,New Jersey,0,0,0,0,NJ
14300,6/11/2011,New Mexico,0,0,0,0,NM
14301,6/11/2011,New York,67,0,0,0,NY
14302,6/11/2011,North Carolina,25,0,0,0,NC
14303,6/11/2011,North Dakota,0,0,0,0,ND
14304,6/11/2011,Ohio,45,0,0,0,OH
14305,6/11/2011,Oklahoma,0,0,0,0,OK
14306,6/11/2011,Oregon,0,0,0,0,OR
14307,6/11/2011,Pennsylvania,61,0,0,0,PA
14308,6/11/2011,Rhode Island,0,0,0,0,RI
14309,6/11/2011,South Carolina,0,0,0,0,SC
14310,6/11/2011,South Dakota,0,0,0,0,SD
14311,6/11/2011,Tennessee,0,0,0,0,TN
14312,6/11/2011,Texas,0,0,0,0,TX
14313,6/11/2011,Utah,0,0,0,0,UT
14314,6/11/2011,Vermont,0,0,0,0,VT
14315,6/11/2011,Virginia,45,0,0,0,VA
14316,6/11/2011,Washington,0,0,0,0,WA
14317,6/11/2011,West Virginia,0,0,0,0,WV
14318,6/11/2011,Wisconsin,0,0,0,0,WI
14319,6/11/2011,Wyoming,0,0,0,0,WY
14320,7/11/2011,Alabama,0,0,0,0,AL
14321,7/11/2011,Alaska,0,0,0,0,AK
14322,7/11/2011,Arizona,0,0,0,0,AZ
14323,7/11/2011,Arkansas,0,0,0,0,AR
14324,7/11/2011,California,0,0,0,0,CA
14325,7/11/2011,Colorado,0,0,0,0,CO
14326,7/11/2011,Connecticut,86,0,18,0,CT
14327,7/11/2011,Delaware,0,0,0,0,DE
14328,7/11/2011,Florida,50.2,0,0,0,FL
14329,7/11/2011,Georgia,0,0,0,0,GA
14330,7/11/2011,Hawaii,50,0,0,0,HI
14331,7/11/2011,Idaho,0,0,0,0,ID
14332,7/11/2011,Illinois,0,0,0,0,IL
14333,7/11/2011,Indiana,40,0,50.1,0,IN
14334,7/11/2011,Iowa,0,0,0,0,IA
14335,7/11/2011,Kansas,0,0,0,0,KS
14336,7/11/2011,Kentucky,0,0,0,0,KY
14337,7/11/2011,Louisiana,0,0,0,0,LA
14338,7/11/2011,Maine,0,0,0,0,ME
14339,7/11/2011,Maryland,0,0,0,0,MD
14340,7/11/2011,Massachusetts,0,0,0,0,MA
14341,7/11/2011,Michigan,60,0,0,0,MI
14342,7/11/2011,Minnesota,0,0,0,0,MN
14343,7/11/2011,Mississippi,0,0,0,0,MS
14344,7/11/2011,Missouri,0,0,0,0,MO
14345,7/11/2011,Montana,0,0,0,0,MT
14346,7/11/2011,Nebraska,0,0,0,0,NE
14347,7/11/2011,Nevada,0,0,48,0,NV
14348,7/11/2011,New Hampshire,0,0,49,0,NH
14349,7/11/2011,New Jersey,0,0,0,0,NJ
14350,7/11/2011,New Mexico,0,0,0,0,NM
14351,7/11/2011,New York,67,0,0,0,NY
14352,7/11/2011,North Carolina,25,0,0,0,NC
14353,7/11/2011,North Dakota,0,0,0,0,ND
14354,7/11/2011,Ohio,45,0,0,0,OH
14355,7/11/2011,Oklahoma,0,0,0,0,OK
14356,7/11/2011,Oregon,0,0,0,0,OR
14357,7/11/2011,Pennsylvania,61,0,0,0,PA
14358,7/11/2011,Rhode Island,0,0,0,0,RI
14359,7/11/2011,South Carolina,0,0,0,0,SC
14360,7/11/2011,South Dakota,0,0,0,0,SD
14361,7/11/2011,Tennessee,0,0,0,0,TN
14362,7/11/2011,Texas,0,0,0,0,TX
14363,7/11/2011,Utah,0,0,0,0,UT
14364,7/11/2011,Vermont,0,0,0,0,VT
14365,7/11/2011,Virginia,45,0,0,0,VA
14366,7/11/2011,Washington,0,0,0,0,WA
14367,7/11/2011,West Virginia,0,0,0,0,WV
14368,7/11/2011,Wisconsin,0,0,0,0,WI
14369,7/11/2011,Wyoming,0,0,0,0,WY
14370,8/11/2011,Alabama,0,0,0,0,AL
14371,8/11/2011,Alaska,0,0,0,0,AK
14372,8/11/2011,Arizona,0,0,0,0,AZ
14373,8/11/2011,Arkansas,0,0,0,0,AR
14374,8/11/2011,California,0,0,0,0,CA
14375,8/11/2011,Colorado,0,0,0,0,CO
14376,8/11/2011,Connecticut,86,0,18,0,CT
14377,8/11/2011,Delaware,0,0,0,0,DE
14378,8/11/2011,Florida,50.2,0,0,0,FL
14379,8/11/2011,Georgia,0,0,0,0,GA
14380,8/11/2011,Hawaii,50,0,0,0,HI
14381,8/11/2011,Idaho,0,0,0,0,ID
14382,8/11/2011,Illinois,0,0,0,0,IL
14383,8/11/2011,Indiana,40,0,50.1,0,IN
14384,8/11/2011,Iowa,0,0,0,0,IA
14385,8/11/2011,Kansas,0,0,0,0,KS
14386,8/11/2011,Kentucky,0,0,0,0,KY
14387,8/11/2011,Louisiana,0,0,0,0,LA
14388,8/11/2011,Maine,0,0,0,0,ME
14389,8/11/2011,Maryland,0,0,0,0,MD
14390,8/11/2011,Massachusetts,0,0,0,0,MA
14391,8/11/2011,Michigan,60,0,0,0,MI
14392,8/11/2011,Minnesota,0,0,0,0,MN
14393,8/11/2011,Mississippi,0,0,0,0,MS
14394,8/11/2011,Missouri,0,0,0,0,MO
14395,8/11/2011,Montana,0,0,0,0,MT
14396,8/11/2011,Nebraska,0,0,0,0,NE
14397,8/11/2011,Nevada,0,0,48,0,NV
14398,8/11/2011,New Hampshire,0,0,49,0,NH
14399,8/11/2011,New Jersey,0,0,0,0,NJ
14400,8/11/2011,New Mexico,0,0,0,0,NM
14401,8/11/2011,New York,67,0,0,0,NY
14402,8/11/2011,North Carolina,25,0,0,0,NC
14403,8/11/2011,North Dakota,0,0,0,0,ND
14404,8/11/2011,Ohio,45,0,0,0,OH
14405,8/11/2011,Oklahoma,0,0,0,0,OK
14406,8/11/2011,Oregon,0,0,0,0,OR
14407,8/11/2011,Pennsylvania,61,0,0,0,PA
14408,8/11/2011,Rhode Island,0,0,0,0,RI
14409,8/11/2011,South Carolina,0,0,0,0,SC
14410,8/11/2011,South Dakota,0,0,0,0,SD
14411,8/11/2011,Tennessee,0,0,0,0,TN
14412,8/11/2011,Texas,0,0,0,0,TX
14413,8/11/2011,Utah,0,0,0,0,UT
14414,8/11/2011,Vermont,0,0,0,0,VT
14415,8/11/2011,Virginia,45,0,0,0,VA
14416,8/11/2011,Washington,0,0,0,0,WA
14417,8/11/2011,West Virginia,0,0,0,0,WV
14418,8/11/2011,Wisconsin,0,0,0,0,WI
14419,8/11/2011,Wyoming,0,0,0,0,WY
14420,9/11/2011,Alabama,0,0,0,0,AL
14421,9/11/2011,Alaska,0,0,0,0,AK
14422,9/11/2011,Arizona,0,0,0,0,AZ
14423,9/11/2011,Arkansas,0,0,0,0,AR
14424,9/11/2011,California,0,0,0,0,CA
14425,9/11/2011,Colorado,0,0,0,0,CO
14426,9/11/2011,Connecticut,86,0,18,0,CT
14427,9/11/2011,Delaware,0,0,0,0,DE
14428,9/11/2011,Florida,50.2,0,0,0,FL
14429,9/11/2011,Georgia,0,0,0,0,GA
14430,9/11/2011,Hawaii,50,0,0,0,HI
14431,9/11/2011,Idaho,0,0,0,0,ID
14432,9/11/2011,Illinois,0,0,0,0,IL
14433,9/11/2011,Indiana,40,0,50.1,0,IN
14434,9/11/2011,Iowa,0,0,0,0,IA
14435,9/11/2011,Kansas,0,0,0,0,KS
14436,9/11/2011,Kentucky,0,0,0,0,KY
14437,9/11/2011,Louisiana,0,0,0,0,LA
14438,9/11/2011,Maine,0,0,0,0,ME
14439,9/11/2011,Maryland,0,0,0,0,MD
14440,9/11/2011,Massachusetts,0,0,0,0,MA
14441,9/11/2011,Michigan,60,0,0,0,MI
14442,9/11/2011,Minnesota,0,0,0,0,MN
14443,9/11/2011,Mississippi,0,0,0,0,MS
14444,9/11/2011,Missouri,0,0,0,0,MO
14445,9/11/2011,Montana,0,0,0,0,MT
14446,9/11/2011,Nebraska,0,0,0,0,NE
14447,9/11/2011,Nevada,0,0,48,0,NV
14448,9/11/2011,New Hampshire,0,0,49,0,NH
14449,9/11/2011,New Jersey,0,0,0,0,NJ
14450,9/11/2011,New Mexico,0,0,0,0,NM
14451,9/11/2011,New York,67,0,0,0,NY
14452,9/11/2011,North Carolina,25,0,0,0,NC
14453,9/11/2011,North Dakota,0,0,0,0,ND
14454,9/11/2011,Ohio,45,0,0,0,OH
14455,9/11/2011,Oklahoma,0,0,0,0,OK
14456,9/11/2011,Oregon,0,0,0,0,OR
14457,9/11/2011,Pennsylvania,61,0,0,0,PA
14458,9/11/2011,Rhode Island,0,0,0,0,RI
14459,9/11/2011,South Carolina,0,0,0,0,SC
14460,9/11/2011,South Dakota,0,0,0,0,SD
14461,9/11/2011,Tennessee,0,0,0,0,TN
14462,9/11/2011,Texas,0,0,0,0,TX
14463,9/11/2011,Utah,0,0,0,0,UT
14464,9/11/2011,Vermont,0,0,0,0,VT
14465,9/11/2011,Virginia,45,0,0,0,VA
14466,9/11/2011,Washington,0,0,0,0,WA
14467,9/11/2011,West Virginia,0,0,0,0,WV
14468,9/11/2011,Wisconsin,0,0,0,0,WI
14469,9/11/2011,Wyoming,0,0,0,0,WY
14470,10/11/2011,Alabama,0,0,0,0,AL
14471,10/11/2011,Alaska,0,0,0,0,AK
14472,10/11/2011,Arizona,0,0,0,0,AZ
14473,10/11/2011,Arkansas,0,0,0,0,AR
14474,10/11/2011,California,0,0,0,0,CA
14475,10/11/2011,Colorado,0,0,0,0,CO
14476,10/11/2011,Connecticut,86,0,18,0,CT
14477,10/11/2011,Delaware,0,0,0,0,DE
14478,10/11/2011,Florida,50.2,0,0,0,FL
14479,10/11/2011,Georgia,0,0,0,0,GA
14480,10/11/2011,Hawaii,50,0,0,0,HI
14481,10/11/2011,Idaho,0,0,0,0,ID
14482,10/11/2011,Illinois,0,0,0,0,IL
14483,10/11/2011,Indiana,40,0,50.1,0,IN
14484,10/11/2011,Iowa,0,0,0,0,IA
14485,10/11/2011,Kansas,0,0,0,0,KS
14486,10/11/2011,Kentucky,0,0,0,0,KY
14487,10/11/2011,Louisiana,0,0,0,0,LA
14488,10/11/2011,Maine,0,0,0,0,ME
14489,10/11/2011,Maryland,0,0,0,0,MD
14490,10/11/2011,Massachusetts,0,0,0,0,MA
14491,10/11/2011,Michigan,60,0,0,0,MI
14492,10/11/2011,Minnesota,0,0,0,0,MN
14493,10/11/2011,Mississippi,0,0,0,0,MS
14494,10/11/2011,Missouri,0,0,0,0,MO
14495,10/11/2011,Montana,0,0,0,0,MT
14496,10/11/2011,Nebraska,0,0,0,0,NE
14497,10/11/2011,Nevada,0,0,48,0,NV
14498,10/11/2011,New Hampshire,0,0,49,0,NH
14499,10/11/2011,New Jersey,0,0,0,0,NJ
14500,10/11/2011,New Mexico,0,0,0,0,NM
14501,10/11/2011,New York,67,0,0,0,NY
14502,10/11/2011,North Carolina,25,0,0,0,NC
14503,10/11/2011,North Dakota,0,0,0,0,ND
14504,10/11/2011,Ohio,45,0,0,0,OH
14505,10/11/2011,Oklahoma,0,0,0,0,OK
14506,10/11/2011,Oregon,0,0,0,0,OR
14507,10/11/2011,Pennsylvania,61,0,0,0,PA
14508,10/11/2011,Rhode Island,0,0,0,0,RI
14509,10/11/2011,South Carolina,0,0,0,0,SC
14510,10/11/2011,South Dakota,0,0,0,0,SD
14511,10/11/2011,Tennessee,0,0,0,0,TN
14512,10/11/2011,Texas,0,0,0,0,TX
14513,10/11/2011,Utah,0,0,0,0,UT
14514,10/11/2011,Vermont,0,0,0,0,VT
14515,10/11/2011,Virginia,45,0,0,0,VA
14516,10/11/2011,Washington,0,0,0,0,WA
14517,10/11/2011,West Virginia,0,0,0,0,WV
14518,10/11/2011,Wisconsin,0,0,0,0,WI
14519,10/11/2011,Wyoming,0,0,0,0,WY
14520,11/11/2011,Alabama,0,0,0,0,AL
14521,11/11/2011,Alaska,0,0,0,0,AK
14522,11/11/2011,Arizona,0,0,0,0,AZ
14523,11/11/2011,Arkansas,0,0,0,0,AR
14524,11/11/2011,California,0,0,0,0,CA
14525,11/11/2011,Colorado,0,0,0,0,CO
14526,11/11/2011,Connecticut,86,0,18,0,CT
14527,11/11/2011,Delaware,0,0,0,0,DE
14528,11/11/2011,Florida,50.2,0,0,0,FL
14529,11/11/2011,Georgia,0,0,0,0,GA
14530,11/11/2011,Hawaii,50,0,0,0,HI
14531,11/11/2011,Idaho,0,0,0,0,ID
14532,11/11/2011,Illinois,0,0,0,0,IL
14533,11/11/2011,Indiana,40,0,50.1,0,IN
14534,11/11/2011,Iowa,0,0,0,0,IA
14535,11/11/2011,Kansas,0,0,0,0,KS
14536,11/11/2011,Kentucky,0,0,0,0,KY
14537,11/11/2011,Louisiana,0,0,0,0,LA
14538,11/11/2011,Maine,0,0,0,0,ME
14539,11/11/2011,Maryland,0,0,0,0,MD
14540,11/11/2011,Massachusetts,0,0,0,0,MA
14541,11/11/2011,Michigan,60,0,0,0,MI
14542,11/11/2011,Minnesota,0,0,0,0,MN
14543,11/11/2011,Mississippi,0,0,0,0,MS
14544,11/11/2011,Missouri,0,0,0,0,MO
14545,11/11/2011,Montana,0,0,0,0,MT
14546,11/11/2011,Nebraska,0,0,0,0,NE
14547,11/11/2011,Nevada,0,0,48,0,NV
14548,11/11/2011,New Hampshire,0,0,49,0,NH
14549,11/11/2011,New Jersey,0,0,0,0,NJ
14550,11/11/2011,New Mexico,0,0,0,0,NM
14551,11/11/2011,New York,67,0,0,0,NY
14552,11/11/2011,North Carolina,25,0,0,0,NC
14553,11/11/2011,North Dakota,0,0,0,0,ND
14554,11/11/2011,Ohio,49,1,0,0,OH
14555,11/11/2011,Oklahoma,0,0,0,0,OK
14556,11/11/2011,Oregon,0,0,0,0,OR
14557,11/11/2011,Pennsylvania,61,0,0,0,PA
14558,11/11/2011,Rhode Island,0,0,0,0,RI
14559,11/11/2011,South Carolina,0,0,0,0,SC
14560,11/11/2011,South Dakota,0,0,0,0,SD
14561,11/11/2011,Tennessee,0,0,0,0,TN
14562,11/11/2011,Texas,0,0,0,0,TX
14563,11/11/2011,Utah,0,0,0,0,UT
14564,11/11/2011,Vermont,0,0,0,0,VT
14565,11/11/2011,Virginia,45,0,0,0,VA
14566,11/11/2011,Washington,0,0,0,0,WA
14567,11/11/2011,West Virginia,0,0,0,0,WV
14568,11/11/2011,Wisconsin,0,0,0,0,WI
14569,11/11/2011,Wyoming,0,0,0,0,WY
14570,12/11/2011,Alabama,0,0,0,0,AL
14571,12/11/2011,Alaska,0,0,0,0,AK
14572,12/11/2011,Arizona,0,0,0,0,AZ
14573,12/11/2011,Arkansas,0,0,0,0,AR
14574,12/11/2011,California,0,0,0,0,CA
14575,12/11/2011,Colorado,0,0,0,0,CO
14576,12/11/2011,Connecticut,86,0,18,0,CT
14577,12/11/2011,Delaware,0,0,0,0,DE
14578,12/11/2011,Florida,50.2,0,0,0,FL
14579,12/11/2011,Georgia,0,0,0,0,GA
14580,12/11/2011,Hawaii,50,0,0,0,HI
14581,12/11/2011,Idaho,0,0,0,0,ID
14582,12/11/2011,Illinois,0,0,0,0,IL
14583,12/11/2011,Indiana,40,0,50.1,0,IN
14584,12/11/2011,Iowa,0,0,0,0,IA
